id,submission_id,reference_answer,answer,model,bertscore_precision,bertscore_recall,bertscore_f1
TAX-INTL-079,TAX-INTL-079,"Ja, so EStR 2000 Rz 8201a. Nach den Richtlinien knüpft die Zuzugsbegünstigung an den Zuzug aus dem Ausland an. Neben der Begründung eines inländischen Wohnsitzes setzt sie auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus.","System: Du bist ein hilfreicher Assistent fuer Fragen zum oesterreichischen Steuerrecht. Beantworte die Frage auf Deutsch, praezise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Setzt die Zuzugsbegünstigung nach den Richtlinien neben einem Zuzug aus dem Ausland auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus? Antwort: Grundsaetzlich gilt: bei Paragraphen 3 bis 7 Einkommen als steuerbar zu ermitteln ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.6313487,0.737628,0.6803629
TAX-INTL-080,TAX-INTL-080,"Nein. Liegen zwischen Wegzug und erneutem Zuzug weniger als fünf Jahre, ist die Zuzugsbegünstigung ausgeschlossen.","System: Du bist ein hilfreicher Assistent fuer Fragen zum oesterreichischen Steuerrecht. Beantworte die Frage auf Deutsch, praezise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Kann eine Person die Zuzugsbegünstigung erhalten, wenn sie erst vor weniger als fünf Jahren aus Österreich weggezogen ist und nun zurückkehrt? Antwort: Grundsaetzlich gilt: bei Paragraphen 3 bis 7 Einkommensteuerabsetzbetrage das steuerliche Einkommen nach den Grundsaetzen der Paragraphen 1 bis 3 Einkommensteuerabsetzbetrage zu ermitteln ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.5977005,0.74340415,0.66263735
ESTG-NEW-001,ESTG-NEW-001,"Gemäß § 27b Abs. 2 EStG sind Einkünfte aus der Überlassung von Kryptowährungen (Staking) im Zeitpunkt des Zuflusses steuerpflichtig. Der Zufluss tritt ein, wenn der Steuerpflichtige die wirtschaftliche Verfügungsmacht erlangt. Bei einer Unbonding-Periode, während der die Token gesperrt sind und nicht verfügt werden kann, liegt der Zufluss erst mit Ende der Sperrfrist vor – nicht bereits bei der buchhalterischen Gutschrift im Pool-Interface. Die Staking-Einkünfte betragen daher 1,8 × EUR 3.450 = EUR 6.210 (Sondersteuersatz 27,5 %). Die anschließende sofortige Veräußerung zum selben Kurs löst keinen zusätzlichen Veräußerungsgewinn aus, da die Anschaffungskosten dem Wert bei Zufluss entsprechen (§ 27b Abs. 2 letzter Satz EStG).",SEX fuer Einkuenfte aus Gewerbebetrieb insbesondere Selbstaendigkeit Nachhaltigkeit Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr Gewinnabsicht und Beteiligung,Model 2 Fine-Tune,0.55245477,0.5444977,0.54844743
ESTG-NEW-002,ESTG-NEW-002,"Die Ausgabe von Gratisaktien im Rahmen einer Kapitalerhöhung aus Gesellschaftsmitteln stellt keinen Zufluss von Einkünften aus Kapitalvermögen dar, da sich wirtschaftlich am Vermögen des Aktionärs nichts ändert – der Anteil am Unternehmen bleibt gleich, es wird lediglich das Nennkapital umstrukturiert. Es liegt kein steuerpflichtiger Vorgang gemäß § 27 Abs. 2 Z 1 EStG vor. Bei der späteren Veräußerung sind die ursprünglichen Gesamtanschaffungskosten (500 × EUR 40 = EUR 20.000) auf alle 600 Aktien aufzuteilen. Die AK pro Aktie betragen EUR 33,33. Veräußerungserlös: 600 × EUR 38 = EUR 22.800. Veräußerungsgewinn: EUR 22.800 – EUR 20.000 = EUR 2.800, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).","berechnen? Antwort: Grundsaetzlich gilt: bei Paragraphen 7 bis 12 Einkommen als Einkuenfte aus Kapitalvermoegen zu erzielt sind. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.66979194,0.62495923,0.6465994
ESTG-NEW-003,ESTG-NEW-003,"Bei einem Hard Fork entstehen die neuen Token automatisch, ohne aktives Handeln des Steuerpflichtigen. Die Anschaffungskosten der durch den Fork erhaltenen Token betragen gemäß § 27b Abs. 3 EStG null Euro, da kein Anschaffungsvorgang und keine entgeltliche Gegenleistung vorliegt. Der Zufluss richtet sich danach, wann die wirtschaftliche Verfügungsmacht entsteht. Beim Hard Fork ist dies grundsätzlich der Zeitpunkt, ab dem der Steuerpflichtige tatsächlich über die Token verfügen kann – was bei automatischer Zuteilung bereits mit dem Fork-Datum der Fall ist, da die Private Keys bereits vorhanden sind und die Verfügungsmöglichkeit objektiv besteht. Der Umstand, dass Herr Nemec subjektiv die Token erst vier Monate später importiert, ändert an der objektiven Verfügungsmacht nichts. Die Veräußerung erzeugt daher einen Veräußerungsgewinn von 10 × EUR 120 – EUR 0 = EUR 1.200, steuerpflichtig mit 27,5 % gemäß § 27a Abs. 1 EStG.","osten der BTC-X? Antwort: Grundsaetzlich gilt: im Inland zunaechst zu pruefen ist ob ein steuerbarer Umsatz eines Unternehmers gegen Entgelt vorliegt. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.65287924,0.6333928,0.6429884
ESTG-NEW-004,ESTG-NEW-004,"Sowohl die Einzahlung von Kryptowährungen in einen Liquidity Pool gegen LP-Token als auch die Rückgabe der LP-Token gegen die Poolanteile stellen jeweils einen Tausch und damit eine Veräußerung bzw. Anschaffung im Sinne des § 27b Abs. 1 EStG dar. Bei der Einzahlung wird der Tausch 50 ETH gegen LP-Token realisiert: Veräußerungserlös 50 × EUR 3.000 = EUR 150.000, Anschaffungskosten 50 × EUR 2.800 = EUR 140.000, steuerpflichtiger Gewinn EUR 10.000. Bei der Entnahme wird der Tausch LP-Token gegen 48 ETH + 2.500 USDC realisiert: Veräußerungserlös 48 × EUR 3.100 + 2.500 × EUR 1,02 = EUR 148.800 + EUR 2.550 = EUR 151.350. Die Anschaffungskosten der LP-Token entsprechen dem Wert bei Einzahlung (EUR 150.000). Steuerpflichtiger Gewinn bei Entnahme: EUR 1.350. Beide Vorgänge unterliegen dem Sondersteuersatz von 27,5 %.","oder bei einem solchen aus der Nutzung oder Ueberlassung von Wertsteigerungen aus der im Leistungsort nach Paragraph 7 Einkommen aus nichtselbstaendiger Arbeit erzielten Wertsteigerungen aus der im Leistungsort erzielten Wertsteigerungen aus der Selbstaendigkeit Nachachtung zu pruefen ist ob ein steuerbarer Umsatz eines Unternehmers gegen Entgelt vorliegt. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.62901676,0.57431614,0.60042316
ESTG-NEW-005,ESTG-NEW-005,"Das Bridging von BTC zu WBTC stellt einen Tausch von einer Kryptowährung in eine andere dar, da BTC und WBTC rechtlich und technisch verschiedene Kryptowährungen auf verschiedenen Blockchains sind. Die wirtschaftliche Ähnlichkeit (1:1-Anbindung) ändert an der steuerlichen Einordnung als Tausch gemäß § 27b Abs. 1 EStG nichts. Es liegt daher eine Veräußerung der BTC und eine Anschaffung der WBTC vor. Veräußerungserlös: 5 × EUR 60.000 = EUR 300.000. Anschaffungskosten BTC: 5 × EUR 25.000 = EUR 125.000. Steuerpflichtiger Veräußerungsgewinn beim Bridging: EUR 175.000, mit 27,5 % besteuert. Die WBTC haben Anschaffungskosten von EUR 60.000 pro Stück. Der spätere Tausch WBTC gegen ETH ist ein weiterer steuerpflichtiger Tauschvorgang mit einem Gewinn von 5 × (EUR 62.000 – EUR 60.000) = EUR 10.000.","73.12. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.6168016,0.566079,0.59035283
ESTG-NEW-006,ESTG-NEW-006,"Ein Airdrop ohne Gegenleistung stellt keinen Anschaffungsvorgang dar. Die erhaltenen Token haben Anschaffungskosten von null Euro (§ 27b Abs. 3 EStG). Im Unterschied zu Staking-Rewards, die als laufende Einkünfte aus der Überlassung von Kryptowährungen erfasst werden, ist ein reiner Airdrop mangels zugrunde liegender Überlassung oder sonstiger Leistung nicht als laufende Einkünfte gemäß § 27b Abs. 2 EStG zu qualifizieren. Der Airdrop selbst löst im Zeitpunkt des Zuflusses noch keine Einkommensteuerpflicht aus. Erst die spätere Veräußerung ist steuerpflichtig: Veräußerungserlös 10.000 × EUR 5 = EUR 50.000, Anschaffungskosten EUR 0, Veräußerungsgewinn EUR 50.000, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).","ist der Airdrop steuerlich einzuordnen, und wie berechnet sich der Veräußerungsgewinn? Antwort: Grundsaetzlich gilt: bei internationalen Dienstleistungen der Leistungsort nach Paragraph 3 Einkommen ausdrueckenden Ausnahmen davon abhaengt ob eine lohnsteuerliche Ausnahme massgeblich ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.65485835,0.63120127,0.64281225
ESTG-NEW-007,ESTG-NEW-007,"Nein. Ungeachtet der Bezeichnung durch die Plattform als ‚Interest' oder ‚Zinsen' handelt es sich bei Staking-Rewards steuerlich nicht um Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG, sondern um Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG. Die Bezeichnung durch die Plattform ist für die steuerliche Qualifikation irrelevant; maßgeblich ist die rechtliche Natur des Vorgangs. Da es sich um Einkünfte gemäß § 27b handelt, gilt das Abzugsverbot für Aufwendungen gemäß § 20 Abs. 2 EStG iVm der Sondersatzbesteuerung nach § 27a Abs. 1 EStG. Die DeFi-Transaktionskosten sind daher nicht als Werbungskosten abzugsfähig. Die Einkünfte von EUR 6.600 unterliegen dem besonderen Steuersatz von 27,5 %.",steuer ab 2. bis 3. Januar 2027. Im Einzelfall zu pruefen ist ob eine solche Nutzung oder Ueberlassung von einem Unternehmerschaftsorte aus Kapitalvermoegen durch das steuerliche Grundstueck verwirklicht wurde. Im Einzelfall zu pruefen ist ob ein solches Ueberlassungsvermoegen grundsaetzlich unter die Nutzung oder Ueberlassung von Unternehmerschaftsorten fallen kann. Im Einzelfall zu pruefen sind weitere Tatbestandsmerkmale aus Kapitalvermoegen und damit weitere Tatbestandsmerkm,Model 2 Fine-Tune,0.63290757,0.5927606,0.6121766
ESTG-NEW-008,ESTG-NEW-008,"Bei einem gemeinsamen Wallet ohne abweichende Vereinbarung sind die Staking-Rewards im Verhältnis der wirtschaftlichen Beteiligung am gestakten Kapital zuzurechnen. Da beide jeweils 50 ETH eingebracht haben, entfallen auf jeden Ehegatten 4 ETH Staking-Rewards (je EUR 12.800). Diese Rewards sind als laufende Einkünfte aus Kryptowährungen im Zuflusszeitpunkt mit dem Marktwert zu erfassen; zugleich sind genau diese Werte als Anschaffungskosten anzusetzen (§ 27b Abs. 2 EStG). Für Herrn Maier sind daher 50 ETH zu 2.000 EUR und 4 Reward-ETH zu 3.200 EUR in den gleitenden Durchschnitt einzubeziehen. Der Durchschnittspreis beträgt 2.088,89 EUR pro ETH; bei Veräußerung von 30 ETH zu 3.300 EUR ergibt sich ein steuerpflichtiger Veräußerungsgewinn von 36.333,30 EUR, der dem besonderen Steuersatz von 27,5 % unterliegt","absicht und damit grundsaetzliche Grundloeser geprueft. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.62081164,0.55529493,0.58622843
ESTG-NEW-009,ESTG-NEW-009,"Nein. Obwohl eine Kapitalerhöhung aus Gesellschaftsmitteln – bei der kein Wahlrecht besteht – in Österreich keinen Zufluss darstellt, liegt hier eine Wahldividende vor: Die Aktionärin hatte die Wahl zwischen Barzahlung und neuen Aktien. Bei einer Wahldividende (Stockdividende mit Barwahlrecht) gilt der Zufluss als erfolgt, da die Aktionärin auf die Barauszahlung verzichtet. Es liegt ein Zufluss gemäß § 27 Abs. 2 Z 1 lit. a EStG (Gewinnanteile) in Höhe des Kurswerts der erhaltenen Aktien vor: 50 × EUR 82 = EUR 4.100. Dieser Betrag unterliegt der österreichischen Einkommensteuer mit dem Sondersteuersatz von 27,5 % (§ 27a Abs. 1 EStG). Dass Deutschland keine Quellensteuer erhebt, ist für die österreichische Steuerpflicht unerheblich. Die Anschaffungskosten der neuen Aktien betragen EUR 82 pro Stück.","hung grundsaetzlich unter die Einkuenfte aus Kapitalvermoegen fallen danach zu pruefen ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.6482844,0.6047752,0.6257744
ESTG-NEW-010,ESTG-NEW-010,"Nein. Das Unstaking ist kein steuerpflichtiger Vorgang. Die 0,5 SOL Staking-Rewards wurden bereits bei Zufluss als Einkünfte erfasst (0,5 × 200 = 100 €) und haben Anschaffungskosten in gleicher Höhe (§ 27b Abs. 2 EStG iVm § 4 Abs. 1 Kryptowährungsverordnung). Der Durchschnittspreis beträgt daher (20 × 180 + 0,5 × 200) / 20,5 = 180,49 € (§ 27b Abs. 3a EStG). Der Veräußerungsgewinn beträgt 10 × (210 − 180,49) = 295,10 € und unterliegt 27,5 % (§ 27a Abs. 1 EStG).","aus der Einkommensteuerabsetzbetrage aus Gewerbebetrieb ins steuerliche Einkommen aus Kapitalvermoegen. Im Einzelfall zu pruefen ist ob ein solches Selbstaendigkeitsort nach Paragraph 7 EStG vorliegt. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden. Im Einzelfall koennen weitere Tatbestandsmerkmale und Beguenstigungen massgeblich",Model 2 Fine-Tune,0.60201573,0.59929794,0.60065377
ESTG-NEW-011,ESTG-NEW-011,"Der Verlust aus dem Verkauf von BTC (EUR 3.000) kann gemäß § 27 Abs. 8 EStG mit dem Gewinn aus dem Verkauf von ETH (EUR 8.000) verrechnet werden, da beide Einkünfte aus realisierten Wertsteigerungen von Kryptowährungen gemäß § 27b Abs. 1 EStG darstellen. Der verbleibende Krypto-Gewinn beträgt EUR 5.000. Der Verlust aus dem Verfall des Krypto-Derivats (EUR 12.000) ist ebenfalls grundsätzlich mit Einkünften gemäß § 27 verrechenbar. Er kann mit dem verbleibenden Krypto-Gewinn (EUR 5.000) und auch mit den Dividenden (EUR 2.000) verrechnet werden, da der Verlustausgleich innerhalb der Einkünfte des § 27 Abs. 2-4 EStG insgesamt möglich ist (§ 27 Abs. 8 Z 1 EStG). Es verbleibt ein nicht verrechneter Verlust von EUR 5.000, der nicht in Folgejahre vorgetragen werden kann, da § 27 Abs. 8 keinen Verlustvortrag vorsieht.",wort: Grundsaetzlich gilt: bei Paragraphen 7 bis 12 Einkommen aus Kapitalvermoegen das steuerliche Einkommen nach den Grundsaetzen der Paragraphen 7 bis 12 Einkuenfte aus Kapitalvermoegen regelt. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbest,Model 2 Fine-Tune,0.62376744,0.5889077,0.6058366
ESTG-NEW-012,ESTG-NEW-012,"Nein. Kryptowährungen, die zum Betriebsvermögen gehören, fallen nicht unter § 27b EStG, sondern sind nach den allgemeinen Gewinnermittlungsvorschriften der jeweiligen Einkunftsart zu behandeln. Gemäß § 27b Abs. 4 EStG ist § 27b nur auf Kryptowährungen im Privatvermögen anwendbar. Da die BTC im Betriebsvermögen des Einzelunternehmens bilanziert sind, handelt es sich um Einkünfte aus Gewerbebetrieb gemäß § 23 EStG. Der Veräußerungsgewinn von 5 × (65.000 – 30.000) = EUR 175.000 unterliegt dem progressiven Einkommensteuertarif (§ 33 EStG) und nicht dem Sondersteuersatz von 27,5 %. Der Umstand, dass die BTC nie zu betrieblichen Zahlungszwecken genutzt wurden, ändert an der Zugehörigkeit zum Betriebsvermögen nichts, solange sie nicht entnommen wurden.","igkeit und nicht ein steuerbarer Umsatz handelt. Im Einzelfall zu pruefen ist ob ein solches steuerliche Umsatz eines Unternehmers gegen Entgelt vorliegt. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.65665096,0.6048271,0.6296745
ESTG-NEW-013,ESTG-NEW-013,"Ja. Obwohl die wirtschaftliche Funktion unverändert bleibt, handelt es sich rechtlich um einen Tausch einer Kryptowährung gegen eine andere, da SynthX und SynthX-v2 technisch verschiedene Token mit verschiedenen Smart Contracts sind. Ein Token-Swap stellt eine Veräußerung des alten und eine Anschaffung des neuen Tokens gemäß § 27b Abs. 1 EStG dar. Dass die Migration ‚automatisch' erfolgt und wirtschaftlich neutral ist, ändert an der steuerlichen Qualifikation nichts – maßgeblich ist die rechtliche Zuordnung. Veräußerungserlös: 100 × EUR 50 = EUR 5.000. Anschaffungskosten: 100 × EUR 10 = EUR 1.000. Steuerpflichtiger Gewinn: EUR 4.000, besteuert mit 27,5 %. Die Anschaffungskosten der SynthX-v2 betragen EUR 50 pro Token.","ch ab und damit zu pruefen ist ob ein solchen Ausgang davon abhaengt ob eine natuerliche Person oder ein Unternehmerschaften zu pruefen ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.6270556,0.592541,0.60930985
ESTG-NEW-014,ESTG-NEW-014,"Die Hinterlegung der 32 ETH gegen 32 stETH stellt einen Tausch und damit eine Veräußerung/Anschaffung gemäß § 27b Abs. 1 EStG dar, da stETH eine eigenständige Kryptowährung ist. Der Rebase-Mechanismus, der die Anzahl der stETH automatisch erhöht, stellt wirtschaftlich die Gutschrift von Staking-Erträgen dar. Obwohl keine separate ‚Reward-Gutschrift' erfolgt, sind die durch den Rebase hinzukommenden stETH als Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG im Zeitpunkt des Zuflusses (Rebase-Zeitpunkt) steuerpflichtig. Der Zufluss der 1,6 stETH durch den Rebase ist mit dem jeweiligen Marktwert zum Zeitpunkt jedes einzelnen Rebases zu bewerten. Die Anschaffungskosten der durch Rebase erhaltenen stETH betragen EUR 0 (§ 27b Abs. 2 letzter Satz). Der Verkauf aller 33,6 stETH gegen ETH ist ein weiterer steuerpflichtiger Tausch nach § 27b Abs. 1 EStG, wobei der gleitende Durchschnittspreis anzuwenden ist.","eln? Antwort: Grundsaetzlich gilt: bei internationalen Dienstleistungen der Leistungsort nach Paragraph 18 EStG zunaechst zu pruefen ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Model 2 Fine-Tune,0.64634454,0.61452985,0.6300358
