id,answer,retrieved_sources,retrieved_refs,retrieved_context;;;;;;;;;;;;;;;;;;;;
"VAT-INTL-061,""Frau Becker muss nach Kriterium b) vermutlich in München steuerlich die Vermietungsverhandlungen als ausgeführt betrachten, da sie über einen Zeitraum von nicht mehr than 30 Tage verfügt. | VAT-INTL.txt | nothing_found"",VAT-INTL.txt,nothing_found,""a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln. 2. Die Vermietung eines Beförderungsmittels, ausgenommen die kurzfristige Vermietung im Sinne der Z 1, wird an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht wird. Die Vermietung eines Sportbootes wird bei Vorliegen der Voraussetzungen des ersten Satzes jedoch an dem Ort ausgeführt, an dem das Sportboot dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird, wenn dieser Ort mit dem Ort, von dem aus der Unternehmer sein Unternehmen betreibt, oder mit dem Ort der Betriebsstätte, wenn die Leistung von der Betriebsstätte ausgeführt wird, übereinstimmt.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-062,Keine sicherge Answer im Kontext finden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln. 2. Die Vermietung eines Beförderungsmittels, ausgenommen die kurzfristige Vermietung im Sinne der Z 1, wird an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht wird. Die Vermietung eines Sportbootes wird bei Vorliegen der Voraussetzungen des ersten Satzes jedoch an dem Ort ausgeführt, an dem das Sportboot dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird, wenn dieser Ort mit dem Ort, von dem aus der Unternehmer sein Unternehmen betreibt, oder mit dem Ort der Betriebsstätte, wenn die Leistung von der Betriebsstätte ausgeführt wird, übereinstimmt.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-063,""Die Leistung ist an dem Ort steuerpflich, wo der Leistungsauftraggeber (die Privatperson) seinen Wohnsatz hat. | VAT-INTL.txt | nothing_found"",VAT-INTL.txt,nothing_found,""(13) Die folgenden sonstigen Leistungen werden an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistungen an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht werden: a) elektronisch erbrachte sonstige Leistungen sowie Telekommunikations-, Rundfunk- und Fernsehdienstleistungen"; b) die in Abs. 11 lit. a genannten sonstigen Leistungen, wenn sie per Streaming übertragen oder auf andere Weise virtuell verfügbar gemacht werden. (14) Ist der Empfänger ein Nichtunternehmer im Sinne des Abs. 5 Z 3 und hat er keinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt im Gemeinschaftsgebiet, werden die folgenden sonstigen Leistungen an seinem Wohnsitz, Sitz oder gewöhnlichen Aufenthalt im Drittlandsgebiet ausgeführt: 1. Die Einräumung, Übertragung und Wahrnehmung von Rechten, die sich aus urheberrechtlichen Vorschriften ergeben; 2. die Leistungen, die der Werbung oder der Öffentlichkeitsarbeit dienen;"
VAT-INTL-064,Keine sichre Antwort im Kont-ext gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;
"VAT-INTL-065,Keine sichre Antwort im Kont-ext gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-066,Keine sicherge Answer im Kontext finden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""c) die Einräumung von Rechten zur Nutzung von Grundstücken";" d) die sonstigen Leistungen zur Vorbereitung oder zur Koordinierung von Bauleistungen (zB die Leistungen von Architekten und Bauaufsichtsbüros). (10) Eine Personenbeförderungsleistung wird dort ausgeführt, wo die Beförderung bewirkt wird. Erstreckt sich eine Beförderungsleistung sowohl auf das Inland als auch auf das Ausland, so fällt der inländische Teil der Leistung unter dieses Bundesgesetz. Als inländischer Teil der Leistung gilt auch die Beförderung auf den von inländischen Eisenbahnverwaltungen betriebenen, auf ausländischem Gebiet gelegenen Anschlussstrecken, sowie die Beförderung auf ausländischen Durchgangsstrecken, soweit eine durchgehende Abfertigung nach Inlandstarifen erfolgt. Gleiches gilt für eine Güterbeförderungsleistung, wenn der Leistungsempfänger ein Nichtunternehmer im Sinne des Abs. 5 Z 3 ist.""";;;;;;;;;;;;;;;;;;;
"VAT-INTL-067,Keine sicherge Answer im Context gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""c) die Einräumung von Rechten zur Nutzung von Grundstücken";" d) die sonstigen Leistungen zur Vorbereitung oder zur Koordinierung von Bauleistungen (zB die Leistungen von Architekten und Bauaufsichtsbüros). (10) Eine Personenbeförderungsleistung wird dort ausgeführt, wo die Beförderung bewirkt wird. Erstreckt sich eine Beförderungsleistung sowohl auf das Inland als auch auf das Ausland, so fällt der inländische Teil der Leistung unter dieses Bundesgesetz. Als inländischer Teil der Leistung gilt auch die Beförderung auf den von inländischen Eisenbahnverwaltungen betriebenen, auf ausländischem Gebiet gelegenen Anschlussstrecken, sowie die Beförderung auf ausländischen Durchgangsstrecken, soweit eine durchgehende Abfertigung nach Inlandstarifen erfolgt. Gleiches gilt für eine Güterbeförderungsleistung, wenn der Leistungsempfänger ein Nichtunternehmer im Sinne des Abs. 5 Z 3 ist.""";;;;;;;;;;;;;;;;;;;
"VAT-INTL-068,Keine sicherge Antwort im Kont ext gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""d) Restaurant- und Verpflegungsdienstleistungen. (11a) Sonstige Leistungen betreffend die Eintrittsberechtigung sowie die damit zusammenhängenden sonstigen Leistungen für kulturelle, künstlerische, wissenschaftliche, unterrichtende, sportliche, unterhaltende oder ähnliche Veranstaltungen, wie Messen und Ausstellungen, werden dort ausgeführt, wo diese Veranstaltungen tatsächlich stattfinden, soweit diese Leistungen an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 erbracht werden. (12) 1. Die kurzfristige Vermietung eines Beförderungsmittels wird an dem Ort ausgeführt, an dem dieses Beförderungsmittel dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird. Als kurzfristig gilt eine Vermietung während eines ununterbrochenen Zeitraumes a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-069,Keine sichene Antwort im Kont-ext gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-070,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-071,Keine sicherge Answer im Kontext finden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""d) Restaurant- und Verpflegungsdienstleistungen. (11a) Sonstige Leistungen betreffend die Eintrittsberechtigung sowie die damit zusammenhängenden sonstigen Leistungen für kulturelle, künstlerische, wissenschaftliche, unterrichtende, sportliche, unterhaltende oder ähnliche Veranstaltungen, wie Messen und Ausstellungen, werden dort ausgeführt, wo diese Veranstaltungen tatsächlich stattfinden, soweit diese Leistungen an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 erbracht werden. (12) 1. Die kurzfristige Vermietung eines Beförderungsmittels wird an dem Ort ausgeführt, an dem dieses Beförderungsmittel dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird. Als kurzfristig gilt eine Vermietung während eines ununterbrochenen Zeitraumes a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-072,Keine sicherge Answer im Kontext finden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-073,Keine sichre Antwort im Konticht gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-074,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-075,Keine sicherge Antwort im Kont ext gefunden. | VAT-INTL.txt | § 6,VAT-INTL.txt,§ 6,""2. die Leistungen, die der Werbung oder der Öffentlichkeitsarbeit dienen"; 3. die sonstigen Leistungen aus der Tätigkeit als Rechtsanwalt, Patentanwalt, Steuerberater, Wirtschaftsprüfer, Sachverständiger, Ingenieur, Aufsichtsratsmitglied, Dolmetscher und Übersetzer sowie ähnliche Leistungen anderer Unternehmer; 4. die rechtliche, technische und wirtschaftliche Beratung; 5. die Datenverarbeitung; 6. die Überlassung von Informationen einschließlich gewerblicher Verfahren und Erfahrungen; 7. die sonstigen Leistungen der in § 6 Abs. 1 Z 8 lit. a bis i und Z 9 lit. c bezeichneten Art; 8. die Gestellung von Personal; 9. der Verzicht, ein in diesem Absatz bezeichnetes Recht wahrzunehmen; 10. der Verzicht, ganz oder teilweise eine gewerbliche oder berufliche Tätigkeit auszuüben; 11. die Vermietung beweglicher körperlicher Gegenstände, ausgenommen Beförderungsmittel;"
VAT-INTL-076,Die Leistung ist steuerpflich in Zakyntho, da der Tourist dort seinen gewöhnlichem Aufenthalt hatte. | VAT-INTL.txt | nothing_found"",VAT-INTL.txt,nothing_found,""a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln. 2. Die Vermietung eines Beförderungsmittels, ausgenommen die kurzfristige Vermietung im Sinne der Z 1, wird an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht wird. Die Vermietung eines Sportbootes wird bei Vorliegen der Voraussetzungen des ersten Satzes jedoch an dem Ort ausgeführt, an dem das Sportboot dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird, wenn dieser Ort mit dem Ort, von dem aus der Unternehmer sein Unternehmen betreibt, oder mit dem Ort der Betriebsstätte, wenn die Leistung von der Betriebsstätte ausgeführt wird, übereinstimmt.""";;;;;;;;;;
"VAT-INTL-077,""Die Leistung ist steuerpflich in Zakyntho, da der Leistungsnahmeort (Leistungsempfaenger Wohnsitz) mit dem Ort des SportBoots übereinstimmmt. | VAT-INTL.txt | nothing_found"",VAT-INTL.txt,nothing_found,""a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln. 2. Die Vermietung eines Beförderungsmittels, ausgenommen die kurzfristige Vermietung im Sinne der Z 1, wird an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht wird. Die Vermietung eines Sportbootes wird bei Vorliegen der Voraussetzungen des ersten Satzes jedoch an dem Ort ausgeführt, an dem das Sportboot dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird, wenn dieser Ort mit dem Ort, von dem aus der Unternehmer sein Unternehmen betreibt, oder mit dem Ort der Betriebsstätte, wenn die Leistung von der Betriebsstätte ausgeführt wird, übereinstimmt.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-078,Keine sicherge Answer im Kontext finden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln. 2. Die Vermietung eines Beförderungsmittels, ausgenommen die kurzfristige Vermietung im Sinne der Z 1, wird an dem Ort ausgeführt, an dem der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat, soweit diese Leistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 erbracht wird. Die Vermietung eines Sportbootes wird bei Vorliegen der Voraussetzungen des ersten Satzes jedoch an dem Ort ausgeführt, an dem das Sportboot dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird, wenn dieser Ort mit dem Ort, von dem aus der Unternehmer sein Unternehmen betreibt, oder mit dem Ort der Betriebsstätte, wenn die Leistung von der Betriebsstätte ausgeführt wird, übereinstimmt.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-079,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-080,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,""(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;;;;;;;;;;;
"VAT-INTL-081,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | § 6,VAT-INTL.txt,§ 6,""2. die Leistungen, die der Werbung oder der Öffentlichkeitsarbeit dienen"; 3. die sonstigen Leistungen aus der Tätigkeit als Rechtsanwalt, Patentanwalt, Steuerberater, Wirtschaftsprüfer, Sachverständiger, Ingenieur, Aufsichtsratsmitglied, Dolmetscher und Übersetzer sowie ähnliche Leistungen anderer Unternehmer; 4. die rechtliche, technische und wirtschaftliche Beratung; 5. die Datenverarbeitung; 6. die Überlassung von Informationen einschließlich gewerblicher Verfahren und Erfahrungen; 7. die sonstigen Leistungen der in § 6 Abs. 1 Z 8 lit. a bis i und Z 9 lit. c bezeichneten Art; 8. die Gestellung von Personal; 9. der Verzicht, ein in diesem Absatz bezeichnetes Recht wahrzunehmen; 10. der Verzicht, ganz oder teilweise eine gewerbliche oder berufliche Tätigkeit auszuüben; 11. die Vermietung beweglicher körperlicher Gegenstände, ausgenommen Beförderungsmittel;"
VAT-INTL-082,Keine sichre Antwort im Kontxt gefunden. | VAT-INTL.txt | nothing_found,VAT-INTL.txt,nothing_found,(16) Der Bundesminister für Finanzen kann, um Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden, durch Verordnung festlegen, dass sich bei sonstigen Leistungen, deren Leistungsort sich nach Abs. 6, 7, 12, 13 oder 14 bestimmt, der Ort der sonstigen Leistung danach richtet, wo die sonstige Leistung genutzt oder ausgewertet wird. Der Ort der sonstigen Leistung kann danach 1. statt im Inland als im Drittlandsgebiet gelegen und 2. statt im Drittlandsgebiet als im Inland gelegen behandelt werden.""";;;;;;;;;;
