id;answer;
ESTG27-009;Nein, die Gewinne aus der Aktienveräußerung sind für den Kommanditisten keine Einkünfte aus Kapitalvermögen nach § 27 EStG 1988, sondern vielmehr Einkünfte aus Gewerbebetrieb gemäß § 2 Abs 1 Z 1 EStG 1988 iVm § 15 EStG 1988, da die Aktien im Betriebsvermögen der Mitunternehmerschaft (GmbH & Co KG) gehalten werden und die Veräußerung durch die KG erfolgt.;
ESTG27-010;Die Put-Option im Privatvermögen, für die Frau Stern 800 Euro Optionsprämie bezahlt hat, die wertlos ausläuft, ist als ein nicht zu berücksichtigender Vermögensverlust gemäß § 27 Abs. 7 EStG 1988 zu behandeln. Die erhaltene Optionsprämie von 1.500 Euro als Stillhalterin ist gemäß § 27 Abs. 1 EStG 1988 als Einkünfte aus Kapitalvermögen zu erfassen, da es sich um eine entgeltliche Überlassung von Kapital handelt.;
ESTG27-011;Die Ausschüttung von 90.000 Euro an Herrn Adler ist gemäß § 3 Abs. 1 Z 1 lit. c EStG 1988 steuerpflichtig, jedoch sind gemäß § 20 Abs. 9 EStG 1988 maximal  90% der Ausschüttung als Einkünfte aus Kapitalvermögen zu qualifizieren, wobei die Ermittlung der Einkünfte aus Kapitalvermögen nach § 20 Abs. 9 EStG 1988 iVm § 15 EStG 1988 erfolgt;
ESTG27-012;Nein, gemäß § 27 Abs. 3 EStG gilt die Depotübertragung als nicht erfolgt, wenn der Übertragungsauftrag innerhalb eines Monats nachgewiesen wird und die Angaben nach § 27 Abs. 3 Satz 2 EStG gemacht werden;
ESTG27-013;Nein, es handelt sich nicht um steuerpflichtige Einkünfte aus Kapitalvermögen nach § 27 EStG 1988, da die Freigrenze von 4.000 Euro pro Jahr gemäß § 27 Abs. 3 EStG 1988 gilt und beide Zahlungen zusammen 4.500 Euro ergeben, aber die Jahresfreigrenze nicht überschritten wird, jedoch sind sämtliche Einkünfte aus Kapitalvermögen steuerpflichtig, wenn die Einkünfte aus sämtlichen Kapitalvermögen den Freibetrag übersteigen;
ESTG27-014;Frau Braun kann die Darlehenszinsen von 800 Euro als Betriebsausgaben gemäß § 8 Abs. 1 EStG geltend machen, jedoch sind die Dividenden von 600 Euro gemäß § 20 Abs. 9 EStG steuerfrei, daher unterliegen diese nicht der Steuer. Der Veräußerungsverlust von 1.500 Euro kann gemäß § 20 Abs. 6 EStG mit anderen positiven Einkünften aus Kapitalvermögen verrechnet werden.;
ESTG27-017;Die laufenden Erträge von 1.000 Euro sind gemäß § 27 Abs. 1 EStG 1988 als Einkünfte aus Kapitalvermögen zu behandeln. Die Sonderzahlung von 500 Euro anlässlich der Kapitalerhöhung ist nicht als laufender Ertrag zu qualifizieren, sondern als eine nicht steuerbare Rückzahlung von Einlagen gemäß § 27 Abs. 2 EStG 1988. Der weitergeleitete Betrag von 300 Euro als übernommene Kapitalertragsteuer ist gemäß § 27 Abs. 1 EStG 1988 ebenfalls als Einkünfte aus Kapitalvermögen zu behandeln, jedoch ist dieser als KESt-Rückerstattung zu berücksichtigen.;
ESTG27-018;Nach § 27 Abs 1 EStG 1988 können Verluste aus Kapitalvermögen mit Gewinnen aus Kapitalvermögen aus demselben Kalenderjahr ausgeglichen werden. Frau Hild hat im März einen Verlust aus Aktienverkauf von 3.000 Euro erlitten. Dieser kann mit den ausschüttungsgleichen Erträgen aus dem Investmentfonds von 400 Euro und dem CFD-Verlust von 1.200 Euro nicht ausgeglichen werden, da es sich dabei um unterschiedliche Arten von Kapitalvermögen handelt (§ 27 Abs 1 Z 1 und 2 EStG 1988). Der Verlust aus Aktienverkauf kann jedoch mit zukünftigen Gewinnen aus Aktienverkäufen ausgeglichen werden;
ESTG27-019;Bei Rückkehr nach Österreich unterliegt Herr Moser mit seinen im Ausland gehaltenen und zwischenzeitlich an Wert gewonnenen Aktien der Besteuerung nach § 27 EStG 1988 (Wegzugsbesteuerung), da die Aktien als fiktiv veräußert gelten (§ 27 Abs. 3 EStG 1988). Die stillen Reserven werden zum Zeitpunkt der Rückkehr als Einkünfte aus Kapitalvermögen nach § 20 EStG 1988 erfasst.;
ESTG27-020;Der Unterschiedsbetrag von 8.000 Euro ist gemäß § 20 Abs. 1 Z 6 lit. b EStG steuerpflichtig, da die Kapitalabfindung innerhalb von 12 Jahren nach Vertragsabschluss erfolgt und die vereinbarten Prämien laufend und gleich bleibend waren.;
ESTG27-021;Nein, es handelt sich nicht um Einkünfte aus Kapitalvermögen nach § 27 EStG 1988, sondern um eine steuerfreie Rückzahlung von Einlagen gemäß § 20 Abs. 1 Z 1 lit. a EStG 1988 iVm § 21 EStG 1988.;
ESTG27-022;Der Tausch von Anteilen an der X-GmbH gegen Anteile an der Y-GmbH ist gemäß § 27 Abs. 1 EStG 1988 als gewinnneutraler Tausch zu behandeln, da es sich um einen Tausch von Anteilen an Kapitalgesellschaften handelt. Der gemeine Wert der eingetauschten Anteile (15.000 Euro) gilt als Anschaffungskosten für die erworbenen Anteile an der Y-GmbH (§ 27 Abs. 2 EStG 1988). Die Anschaffungskosten der Anteile an der X-GmbH (8.000 Euro) bleiben außer Ansatz.;
ESTG27-023;Die Zuwendung von 20.000 Euro ist gemäß § 3 Abs 1 Z 4 lit b EStG steuerfrei, jedoch sind gemäß § 20 Abs 9 EStG 5.000 Euro als Einkünfte aus Kapitalvermögen zu versteuern, da der Evidenzkonto-Stand nicht den maßgeblichen Wert übersteigt.;
ESTG27-024;"Nein, § 27 Abs 3 EStG 1988 bestimmt, dass die Einkünfte aus der Veräußerung von Dividendenscheinen (sog. ""Coupons"") nicht als Einkünfte aus Kapitalvermögen gelten, wenn die dazugehörigen Aktien nicht veräußert werden";
ESTG27-025;Nach § 27 Abs 2 EStG 1988 liegt ein steuerpflichtiger Veräußerungsgeschäft vor, wenn der Steuerpflichtige eine Beteiligung von mindestens 1% innerhalb der letzten 5 Jahre veräußert;
ESTG27-026;Nein, gemäß § 27 Abs 4 EStG 1988 ist der Gewinn aus einer Lebensversicherung, bei der die Versicherungsleistung nach Ablauf von 10 Jahren zugesprochen wird, steuerfrei, wenn - wie hier - die Versicherungsdauer mindestens 10 Jahre beträgt und die Versicherungsprämie innerhalb eines Jahres geleistet wurde.;
ESTG27-027;Nein, die Übertragung der Unternehmensanleihen in das Betriebsvermögen der GmbH gilt gemäß § 6 Z 14 lit b EStG 1988 iVm § 14 UmgrStG als nicht steuerbare Einbringung und nicht als Veräußerung.;
ESTG27-028;Die Zuwendung einer Immobilie durch eine Privatstiftung an Frau Lang ist gemäß § 27 Abs. 1 EStG 1988 als Einkünfte aus Kapitalvermögen zu behandeln. Der Wert der Zuwendung bemisst sich nach dem Verkehrswert der Immobilie, welcher 300.000 Euro beträgt. Allerdings ist die übernommene Hypothek von 80.000 Euro in Abzug zu bringen, sodass der steuerbare Betrag 220.000 Euro beträgt (§ 27 Abs. 2 EStG 1988).;
ESTG27-029;Die Swap-Vertragszahlungen sind als Einkünfte aus Kapitalvermögen iSd § 27 Abs 1 EStG 1988 zu qualifizieren, wobei die festen Zinszahlungen als Einnahmen (§ 27 Abs 1 Z 1 EStG 1988) und die variablen Zahlungen als Werbungskosten (§ 16 Abs 1 EStG 1988) gelten;
ESTG27-030;Nein, gemäß § 20 Abs. 9 EStG i.V.m. § 15 InvStG a.F. (nun § 22 InvStG n.F.) bleiben ausschüttungsgleiche Erträge bei der Ermittlung des Veräußerungsgewinns außer Ansatz, da diese bereits als Einkünfte aus Kapitalvermögen versteuert wurden.;
ESTG27-031;Nach § 27 Abs. 1 EStG 1988 liegt eine Einkunftsart aus Gewerbebetrieb (§ 15 EStG) vor, jedoch wird die verdeckte Ausschüttung als Einkünfte aus Kapitalvermögen (§ 20 EStG) qualifiziert, da Herr Stein die GmbH-Beteiligung im Privatvermögen hält;
ESTG27-032;Die Ausschüttung von 6.000 Euro aus der FlexKapG ist gemäß § 27 EStG 1988 idF AbgG 2023 (BGBl I 200/2023) zu qualifizieren, da § 27 EStG 1988 auf alle ab 2024 bestehenden Kapitalgesellschaften, einschließlich der FlexKapG, anwendbar ist (§ 27 Abs 1 EStG 1988).;
ESTG27-033;Die Ausgleichszahlung ist als Einkünfte aus Kapitalvermögen gemäß § 20 Abs. 1 Nr. 1 EStG steuerbar. Die Leihgebühr ist als Einkünfte aus Kapitalvermögen gemäß § 20 Abs. 1 Nr. 7 EStG steuerbar. Der Veräußerungsverlust ist gemäß § 20 Abs. 9 EStG mit anderen Einkünften aus Kapitalvermögen, aber nicht mit anderen Einkunftsarten verrechenbar. Ein Verlustausgleich ist nur innerhalb der Einkünfte aus Kapitalvermögen möglich (§ 20 Abs. 9 EStG).;
ESTG27-034;Die Überführung der Futures von einem Depot in einem EU-Staat (Frankreich) auf ein Depot in einem Nicht-EU-Staat (USA) stellt einen fiktiven Veräußerungstatbestand nach § 27 Abs. 3 EStG 1988 dar, der zur Besteuerung der stillen Reserven führt.;
ESTG27-035;Nach § 27 Abs 1 EStG 1988 sind Verluste aus einer atypisch stillen Gesellschaft beim stillen Gesellschafter nur bis zur Höhe seiner Einlage absetzbar. Da die Einlage von Herrn Falk 10.000 Euro beträgt und der Verlustanteil 12.000 Euro übersteigt, kann er lediglich 10.000 Euro als Verlust absetzen, der übersteigende Betrag von 2.000 Euro geht steuerlich verloren (§ 27 Abs 1 EStG 1988).;
ESTG27-036;Nein, ein interner Depottransfer innerhalb derselben Bank (von einem Depot auf ein anderes Depot bei Bank A) löst keine steuerlichen Konsequenzen nach § 27 EStG 1988 aus. Erst der Übertrag auf ein Depot bei einer anderen Bank (von Bank A zu Bank B) kann unter bestimmten Umständen zu einer Mitteilung der Anschaffungskosten führen, ohne dass dies jedoch zwingend steuerliche Konsequenzen nach § 27 EStG 1988 auslöst;
ESTG27-037;Die übernommene KESt ist für Herrn Rau steuerlich relevant, da es sich um eine geldwerte Leistung handelt (§ 20 Abs. 1 Z 1 EStG). Der geldwerte Betrag ist als Einkünfte aus Kapitalvermögen zu erfassen (§ 20 Abs. 1 Z 1 EStG). Der Bruttobetrag der Zuwendung beträgt 22.000 Euro (§ 20 Abs. 9 EStG).;
ESTG27-038;Nein, die Ansicht von Frau Eich ist nicht korrekt. Als Kommanditistin einer GmbH & Co KG sind die Ausschüttungen der GmbH an die KG und die Weiterleitung an Frau Eich für diese Einkünfte aus Gewerbebetrieb nach § 15 EStG 1988, da die Beteiligung an der GmbH im Betriebsvermögen der KG gehalten wird und die Ausschüttung Teil des gewerblichen Einkommens der KG ist (§ 15 Abs 1 Z 2 EStG 1988).;
ESTG27-039;Nach § 27 Abs 3 EStG 1988 liegt beim Tausch von Bitcoin gegen Ethereum im Jänner 2023 ein steuerpflichtiger Tauschgewinn vor, wenn der Wert der erhaltenen Ethereum den Wert der hingegebenen Bitcoin übersteigt;
ESTG27-040;Die Zuwendung kann nicht als Substanzauszahlung behandelt werden, da der Abschluss des Vorjahres noch nicht vom Abschlussprüfer bestätigt ist (§ 5 Abs. 2 Z 2 EStG 1988).;
EMP-001;Die Überlassung eines luxuriösen SUVs mit Verbrennungsmotor zur privaten Nutzung durch den Arbeitgeber an den Arbeitnehmer stellt einen geldwerten Vorteil dar, der gemäß § 15 Abs. 1 EStG als Einkünfte aus nichtselbstständiger Arbeit zu qualifizieren ist. Da es sich nicht um ein notwendiges Arbeitsmittel handelt, ist dieser Vorteil auch nicht gemäß § 8 Abs. 2 EStG steuerfrei. Die Privatnutzung führt daher zu einer Lohnsteuerpflicht gemäß § 19 EStG.;
EMP-002;Die Entschädigungssumme ist gemäß § 3 Abs. 1 Z 1 EStG 1988 steuerfrei, da sie als Schadenersatz für die nicht erfolgte Beförderung gewährt wurde und nicht als Gegenleistung für die Arbeitsleistung des Mitarbeiters dient.;
EMP-003;Die Mitarbeiterin muss für den Vorteil des zur Verfügung gestellten Elektrofahrrads keinen Sachbezug versteuern, da gemäß § 3 Abs. 1 Z 18 EStG 1988 die unentgeltliche oder verbilligte Überlassung von Fahrrädern, auch Elektrofahrräder, steuerfrei ist.;
EMP-004;Die kostenlose Verpflegung und Unterkunft stellen einen geldwerten Vorteil dar und sind als Arbeitslohn gemäß § 2 Abs 1 LStG und § 19 Abs 1 EStG steuerpflichtig, es sei denn, es handelt sich um eine bloße Ablösung von Reisekosten, die im Zusammenhang mit der Tätigkeit stehen.;
EMP-005;Die Abgangsentschädigung ist gemäß § 2 Abs 1 EStG als Einkünfte aus nichtselbstständiger Arbeit steuerpflichtig, wenn sie als Entgelt für die geleistete Arbeit gewährt wird. Die Steuerpflicht ist nicht davon abhängig, ob der Manager zum Zeitpunkt der Auszahlung noch arbeitet (§ 3 Abs 1 Z 1 EStG).;
EMP-006;Nein, gemäß § 3 Abs. 1 Z 13 EStG 1988 sind Studiengebühren, die der Arbeitgeber für ein Studium eines Arbeitnehmers übernimmt, das in engem Zusammenhang mit dessen beruflicher Tätigkeit steht, steuerfrei.;
EMP-007;Die Taggelder sind gemäß § 3 Abs 1 Z 13 EStG 1988 steuerfrei, wenn sie die im Verordnungsweg festgesetzten Höhe nicht übersteigen;
EMP-008;Nein, gemäß § 3 Abs. 1 Z 15 EStG sind Beiträge des Arbeitgebers zu einer freiwilligen Pensionskasse bis zu einem bestimmten Ausmaß (aktuell 300 € pro Jahr) steuerfrei, wenn sie unmittelbar aus dem Arbeitsverhältnis resultieren und zusätzlich zum ohnehin geschuldeten Entgelt geleistet werden.;
EMP-009;Die Übernahme der Umzugskosten durch den Arbeitgeber kann als steuerfreier Ersatz von Aufwendungen gemäß § 3 Abs. 1 Z 16 EStG 1988 gelten, wenn der Umzug beruflich veranlasst ist. Da der Mitarbeiter von Wien nach Salzburg versetzt wird, ist der Umzug beruflich veranlasst. Der Mitarbeiter muss diesen Vorteil daher nicht als Gehaltsteil versteuern, sofern die Kosten direkt vom Arbeitgeber übernommen werden und es sich um einen beruflich veranlassten Umzug handelt (§ 3 Abs. 1 Z 16 EStG 1988).;
EMP-010;Die Zahlung einer Prämie zum 25-jährigen Dienstjubiläum kann unter bestimmten Voraussetzungen steuerfrei sein. Gemäß § 3 Abs. 1 Z 11 EStG 1988 sind Jubiläumszuwendungen bis zu einem Betrag von 250 € steuerfrei, für länger als 25 Jahre tätige Arbeitnehmer können Zuwendungen bis zu 500 € steuerfrei sein;
EMP-011;Die Entschädigung von 0,42 € pro gefahrenem Kilometer ist steuerfrei, wenn sie innerhalb der gesetzlichen Grenzen liegt (§ 3 Abs. 1 Z 16 EStG). Die Höhe des steuerfreien Kilometergeldes wird vom Finanzministerium festgelegt und beträgt aktuell (Stand 2023) 0,42 €/km (§ 4 Abs 5 Z 1 EStG iVm § 16 Abs 1 EStG). Daher muss der Arbeitnehmer diese Entschädigung nicht versteuern.;
EMP-012;Nein, der Wert der Uniformen stellt kein steuerpflichtiges Einkommen dar, da es sich um eine bloße Ausstattung für die dienstliche Tätigkeit handelt und nicht um eine geldwerte Leistung, die dem Arbeitnehmer zur freien Verfügung steht (§ 3 Abs 1 Z 13 EStG).;
EMP-013;Die Vermittlungsprovision fällt unter die Einkünfte aus nichtselbständiger Arbeit gemäß § 19 Abs 1 Z 1 EStG 1988, da sie als eine Belohnung für die Arbeitsleistung des Bankangestellten angesehen werden kann.;
EMP-014;Die monatliche Pauschale für die Abnutzung des eigenen Werkzeugs ist lohnsteuerpflichtig, wenn sie als Entgelt für die Arbeitsleistung des Mechanikers anzusehen ist (§ 2 Abs 1 LStG;
EMP-015;"Die Angestellte muss das ""Klimaticket Österreich"" nicht als Sachbezug versteuern, wenn es sich um eine unentgeltliche oder verbilligte Beförderung handelt, die gemäß § 3 Abs. 1 Z 16 EStG 1988 steuerfrei ist, jedoch ist dies nur bis zur Höhe der für die Arbeitnehmer-Pendlerpauschale geltenden Beträge (€ 400,– für die Strecke zwischen Wohnung und Arbeitsstätte) steuerfrei (§ 3 Abs. 1 Z 16 lit. b EStG 1988).";
EMP-016;Ja, die Urlaubsersatzleistung zählt als Arbeitseinkommen gemäß § 2 Abs 1 Z 1 EStG und § 19 Abs 1 Z 1 BStbG, sowie § 3 Abs 1 Z 1 GSVG.;
EMP-017;Die Zahlung von 3 € pro Tag für die Arbeit im Homeoffice ist gemäß § 3 Abs. 1 Z 16 EStG 1988 steuerfrei, wenn sie als pauschale Abgeltung von Kosten für die Nutzung des Homeoffice dient und 300 € im Jahr nicht übersteigt. Da die Zahlung von 300 € im Jahr nicht übersteigt, ist sie steuerfrei. (§ 3 Abs. 1 Z 16 EStG 1988);
EMP-018;Die Alterspension von der PVA fällt unter § 25 EStG, da es sich um wiederkehrende Bezüge handelt, die als Einkünfte aus nichtselbstständiger Arbeit gemäß § 25 Abs. 1 EStG gelten.;
EMP-019;Nein, gemäß § 25 Abs 1 Z 2 EStG liegt kein steuerbarer Sachbezug vor, wenn die Privatnutzung vom Arbeitgeber ausdrücklich erlaubt wurde und es sich um ein Arbeitsmittel handelt.;
EMP-020;"Der Fixbetrag von 30 € monatlich als ""Mankogeld"" ist als steuerpflichtiger Arbeitslohn gemäß § 2 Abs. 1 LStG und § 19 Abs. 1 EStG zu betrachten, da er als eine Art von Arbeitsentgelt gewährt wird.";
EMP-021;Nein, Pensionszusagen zählen nicht direkt zu den Einkünften aus nichtselbständiger Arbeit gemäß § 2 Abs. 1 EStG. Sie werden jedoch bei der Berechnung der Lohnsteuer und des steuerpflichtigen Einkommens berücksichtigt (§ 15 EStG, § 3 Abs. 1 Z 15 EStG).;
EMP-022;Die Frage, ob Zahlungen aus einer ungarischen Unfallversicherung als Einkünfte aus nichtselbständiger Arbeit gelten, ist im österreichischen Steuerrecht relevant. Laut § 2 Abs. 1 Z 1 EStG 1988 sind Einkünfte aus nichtselbständiger Arbeit unter anderem Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis. Allerdings fallen Zahlungen aus einer Unfallversicherung unter § 3 Abs. 1 Z 1 lit. b EStG 1988, wenn sie als Ersatz für entgangene oder entgehende Einkünfte gewährt werden, jedoch sind hier die Details des ungarischen Rechts und des Doppelbesteuerungsabkommens zu beachten (§ 3 EStG 198;
EMP-023;Nein, Krankengeld zählt nicht als Arbeitslohn im Sinne des § 2 Abs. 1 LStG, sondern als eine Leistung aus der gesetzlichen Krankenversicherung (§ 3 Abs. 1 S. 1 EStG, § 2 Abs. 2 LStG).;
EMP-024;Nein, Zahlungen aus dem Unterstützungssystem der Rechtsanwaltskammer an einen erkrankten Rechtsanwalt sind keine Einkünfte aus nichtselbstständiger Arbeit (§ 19 EStG) und zählen somit nicht als Arbeitslohn, da es sich um eine soziale Leistung der Kammer handelt (§ 2 Abs 1 Z 1 lit c EStG;
EMP-025;Diese gelten als Arbeitslohn, wenn es sich um eine betriebliche Altersvorsorge handelt und der Arbeitnehmer Beiträge selbst getragen hat, vgl. § 2 Abs. 2 LStDV i.V.m. § 19 Abs. 1 S. 1 EStG.;
EMP-026;Nein, die Zahlungen aus einer inländischen Pensionskasse sind gemäß § 3 Abs. 1 Z 15 EStG 1988 steuerfrei, wenn sie aus einer Pensionskasse im Sinne des Pensionskassengesetzes stammen und bestimmte Voraussetzungen erfüllt sind;
EMP-027;Die Auszahlungen aus der Pensionskasse werden gemäß § 15 EStG als Einkünfte aus Kapitalvermögen qualifiziert und sind somit steuerpflichtig. Da der Geschäftsführer selbst Beiträge in die Pensionskasse eingezahlt hat, liegt eine teilweise eigene Beitragsleistung vor, die gemäß § 18 Abs. 1 EStG zu berücksichtigen ist. Die Auszahlungen sind daher nur insoweit steuerpflichtig, als sie die eigenen Beitragsleistungen übersteigen (§ 18 Abs. 2 EStG).;
EMP-028;Die Auszahlung aus der Pensionskasse ist gemäß § 20 Abs. 1 Z 1 lit. b EStG 1988 steuerpflichtig, jedoch sind die Beiträge, für die der Arbeitnehmer früher eine staatliche Prämie nach § 108a EStG 1988 erhalten hat, nach § 20 Abs. 2 Z 1 lit. b EStG 1988 steuerfrei.;
