question,answer,focus_area,legal_basis,source
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro innerhalb eines Kalenderjahres, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro innerhalb eines Kalenderjahres, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro innerhalb eines Kalenderjahres, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro innerhalb eines Kalenderjahres, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro innerhalb eines Kalenderjahres, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro innerhalb eines Kalenderjahres, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro ueber zwei Veranlagungsjahre hinweg, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro ueber zwei Veranlagungsjahre hinweg, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
"Eine Fallfrage betrifft eine in Wien ansaessige Angestellte und unbeschraenkte Steuerpflicht wegen Wohnsitz oder gewoehnlichem Aufenthalt. Der wirtschaftliche Umfang liegt bei 24.900 Euro ueber zwei Veranlagungsjahre hinweg, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Wie ist der Sachverhalt nach EStG Paragraph 1 grundsaetzlich zu beurteilen?","Grundsaetzlich gilt: Paragraph 1 EStG bestimmt ob eine natuerliche Person unbeschraenkt oder beschraenkt steuerpflichtig ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",International Tax,EStG Paragraph 1,https://ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=1
